Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Inet Web Solution,"Tondare, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7208823413,4.3,3,"service, point_of_interest, establishment",19.0780867,73.1312859,localisy014466,ChIJoVVUpTPq5zsRK0zk1_A0bFg,,,,,,Digital & Technology,Web Development,Taloja
SUN AND SKY STUDIO,"45,AH2, Kendriya Vihar, Sector 11, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9892578510,5,20,"service, point_of_interest, establishment",19.0371569,73.0695734,localisy014467,ChIJX6eg3mXD5zsRNneGy1hjeNI,photos\localisy08013_1.jpg,,,,,Digital & Technology,Web Development,Taloja
ARSS Ravechi Ratna Developers,"Silver Springs, Plot NoG-6, opp. Dena Bank, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9320174151,4.9,14,"general_contractor, service, point_of_interest, establishment",19.0606837,73.1176584,localisy014468,ChIJM1oP74np5zsR99MOcRKivCc,photos\localisy08116_1.jpg,,,,,Digital & Technology,Web Development,Taloja
KMS AI TECH HUB,"Shop No. 2, Plot, Allyd pearl, Sector-24 Rd, Sector 24, Kamothe, Ulwe, Navi Mumbai, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9652706882,5,77,"service, point_of_interest, establishment",19.0120702,73.1023948,localisy014469,ChIJ88UpOdnd5zsRTuqBDccWyc8,,,,,,Digital & Technology,Web Development,Taloja
Pixelcut Studio,"Sirvi heights, Old VSNL Colony, Sector - 17, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9768680818,4.9,18,"service, point_of_interest, establishment",19.0157642,73.0863082,localisy014470,ChIJd64Lu8vD5zsRDxD2fw6ionM,photos\localisy07975_1.jpg,,,,,Digital & Technology,Web Development,Taloja
Mapgrow india,"At/post:, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"service, point_of_interest, establishment",19.049548599999998,73.1002469,localisy014471,ChIJh-26cw3p5zsRlMgUJUtr4Wc,,,,,,Digital & Technology,Web Development,Taloja
Over The Arc,"Sector 12, Kharghar, Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8928338433,5,2,"service, point_of_interest, establishment",19.0436829,73.0729959,localisy014472,ChIJec3GYQLD5zsRX8G7vLXPqAQ,photos\localisy08125_1.jpg,,,,,Digital & Technology,Web Development,Taloja
Codeloom (Design & Development Studio),"Gali no. 31, Shivaji Chauk, Plot no. 30&31, opposite Mini Market Road, Block G, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9137421926,5,2,"service, point_of_interest, establishment",19.0431231,73.0683133,localisy014473,ChIJ9ft1YFNTQ0ERiwgEpUOYzzA,photos\localisy11184_1.jpg,,,,,Digital & Technology,Web Development,Taloja
ThoughtStart,"2, D Mart Rd, Sector 15, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7977954442,5,2,"service, point_of_interest, establishment",19.0444049,73.0788919,localisy014474,ChIJOY4CqA_C5zsRNeUZ27oVz1U,photos\localisy08131_1.jpg,,,,,Digital & Technology,Web Development,Taloja
Byteiva Tech Solutions Private Limited,"B-107, Arihant Anaya, Plot No.4, Sector 35F, Sector 35G, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9082807126,5,7,"point_of_interest, establishment",19.0695308,73.0700944,localisy014475,ChIJ83X_TdPEmG0RL5pzLXWlIVk,photos\localisy08245_1.jpg,,,,,Digital & Technology,Web Development,Taloja
Kalki Digital Information Technologies,"Shop No - 19, Gayatri CHS, Plot No.6, Sector 11, Khanda Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9834972896,4.9,59,"service, point_of_interest, establishment",19.003099499999998,73.11214679999999,localisy014476,ChIJU4H48ebp5zsRuOxT25gWehQ,photos\localisy07960_1.jpg,,,,,Digital & Technology,Web Development,Taloja
De'Signo,"Shop No. 25 & 26, Eklavya CHS, Plot No.69D, Sector 21, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8655510444,5,39,"manufacturer, service, store, point_of_interest, establishment",19.0510383,73.0681748,localisy014477,ChIJUYvRYRjC5zsR3rMhneXHby8,photos\localisy08134_1.jpg,,,,,Digital & Technology,Web Development,Taloja
Digital Mohsin-Digital Marketing Service In Kharghar,"Building No.E03-Room No-003, Bhageshri CHS, Taloje Panchanand, Sector 40, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7208758873,5,4,"marketing_consultant, consultant, point_of_interest, service, establishment",19.0668043,73.0865498,localisy014478,ChIJGVZMmbfB5zsRKmhrfmuRA5A,photos\localisy02787_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
digital marketing services-digianzi,"near pethali gaon, plot no 34 ,sector 5, SM-HEIGHTS, 403, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9930069884,4.8,13,"point_of_interest, service, establishment",19.077010899999998,73.0916349,localisy014479,ChIJaxVx7EHr5zsRjf_UNajegRU,,,,,,Digital & Technology,Digital Marketing,Taloja
I Smart Media,"Plot No.19, Shiv Corner CHS, Sector 09, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9873543964,5,25,"point_of_interest, service, establishment",19.0775853,73.0939514,localisy014480,ChIJrQhd3F7D5zsRVaUnQrbBNOA,photos\localisy08139_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
RK Digital Marketing,"102, Ashtavinayak Heights B-Wing, Vinayak Amrut, Plot No 06, Sector 18, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9967641706,5,1,"point_of_interest, service, establishment",19.0713077,73.0961528,localisy014481,ChIJ-zkAAd5jCCwRdF4XM-Tpbqo,photos\localisy08071_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Digital Anchal - Digital Marketing Services in Kharghar,"1601, R S Excotica, near Prashant Corner, Sector 34-B, Sector 34, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7719910722,4.8,6,"marketing_consultant, consultant, point_of_interest, service, establishment",19.070877799999998,73.0787089,localisy014482,ChIJGzpq1PvB5zsRg9M-QJpn97I,photos\localisy30119_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Yodiso India - Digital Marketing Agency,"19th Floor, Block J, Raghunath Vihar, Sector 14, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9137511786,4.6,13,"point_of_interest, service, establishment",19.0443455,73.0730856,localisy014483,ChIJCdyBRmjD5zsRYG2BoXHBy3s,photos\localisy08075_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Digital Fatima - Best Digital Marketing Services kharghar,"Tricity grand, 302/A wing, near CISF Road, Owe Village, Sector 30, Kharghar, owegaon, Navi Mumbai, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8104414363,4.5,2,"marketing_consultant, consultant, point_of_interest, service, establishment",19.0665642,73.0693257,localisy014484,ChIJ00f5pOnB5zsRUq1aOEU56dU,photos\localisy08160_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
TARGET MARKETING,"C-03, Shubharambh Complex, Plot No-19, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,5,22,"point_of_interest, service, establishment",19.047818799999998,73.0721951,localisy014485,ChIJxxiP4Z7D5zsRj8bQq8_eFqs,photos\localisy08162_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
ClinicSpots Digital Services | Healthcare Digital Marketing Company,"3rd Floor, 304, Niharika Mirage, Plot no. 274, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8655398542,4.4,19,"point_of_interest, service, establishment",19.036416799999998,73.0786191,localisy014486,ChIJk1IRsU7D5zsRl5djz5rJAfU,photos\localisy20842_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Digi Spark Media,"Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0728837,73.0991804,localisy014487,ChIJmZoqvI3r5zsRBnD1mozBJvw,,,,,,Digital & Technology,Digital Marketing,Taloja
Digital Data,"M2/3, Spaghetti CHS, Sector 15, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8828784771,5,8,"point_of_interest, service, establishment",19.0408316,73.0799657,localisy014488,ChIJlS5mYBLD5zsRw4mO1M0MlLo,photos\localisy08167_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
"Click To Digital - Best Digital Marketing Agency in Kamothe, Navi Mumbai","Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9324619497,5,9,"point_of_interest, service, establishment",19.0219572,73.0916683,localisy014489,ChIJrY2NpVDp5zsRrnRCuf4_QWw,photos\localisy08037_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Veyra Creatives and Digital Lab,"Vastu Vihar, Sector 16, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8928246726,5,8,"point_of_interest, service, establishment",19.0443167,73.0828554,localisy014490,ChIJd-tQgebD5zsRYowvMjM8lB4,photos\localisy08169_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
VR Solutions,"Platinum Experio, Roadpali, Sector 17, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9819082842,5,8,"point_of_interest, service, establishment",19.038819699999998,73.0963889,localisy014491,ChIJBTUb_6HD5zsRv3FkcATGtH4,photos\localisy02776_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Digital NEXA,"Plot 6, Mhalsa Recidency, Kamothe, Jui-Kamothe Sector - 36, Sector 36, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8454051702,5,3,"point_of_interest, service, establishment",19.0238411,73.0911638,localisy014492,ChIJCYvoXozp5zsRL4QOIuz4HD4,,,,,,Digital & Technology,Digital Marketing,Taloja
DigiSocio Media,"Girikunj Society, B/24, near Sai Baba Mandir Road, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9892718400,4.4,14,"marketing_consultant, consultant, point_of_interest, service, establishment",19.045356299999998,73.0649466,localisy014493,ChIJD2PycRrD5zsRKp_kaQGK8wU,photos\localisy30121_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Luavo Media,"office no 713, Luavo Media, Juhi Niharika, Plot no 274, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9321753906,4.9,9,"point_of_interest, service, establishment",19.0363985,73.0782332,localisy014494,ChIJWRUWxwPD5zsRwClSnIx-b1M,photos\localisy08175_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Digital Saif : Digital Marketing Consultant,"Rm No. 1103, Dev Prasad Complex CHS, Plot No. 2 3/4, near Lucky Dhaba, Owe Village, Sector 30, Kharghar, Panvel, Navi Mumbai, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8806213335,5,1,"point_of_interest, service, establishment",19.0677268,73.0722304,localisy014495,ChIJF3UhDbPB5zsRZETBVGMw9x4,,,,,,Digital & Technology,Digital Marketing,Taloja
Digitalzaa Enterprises,"Office No 907, Zion, 908, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,5,1,"point_of_interest, service, establishment",19.036605599999998,73.078144,localisy014496,ChIJF142qlfD5zsRF4dTkNGdW64,photos\localisy30130_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
NityaSpark - Digital Marketing & Lead Generation,"Shop No. 10, Plot No. 9, Shah Royale, 12, Sector 2, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8700414927,5,1,"marketing_consultant, consultant, point_of_interest, service, establishment",19.030155999999998,73.06503040000001,localisy014497,ChIJ2QC05W5pOwcRE1fEXOfy9d0,,,,,,Digital & Technology,Digital Marketing,Taloja
BrainCandy,"2601, Sai Solitaire, Plot No 4 & 5, near Hyde Park, Sector 35G, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7678005846,4.6,17,"consultant, point_of_interest, service, establishment",19.071787399999998,73.0702958,localisy014498,ChIJMe0XtTfB5zsRFbtmY2oXoNs,photos\localisy08182_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Aradhya Kumari | Digital Marketing Freelancer in Mumbai,"TRICITY LUXURIA, मोठा खांदा, ग्रेटर खांदा, पनवेल, navi mumbai, पनवेल, महाराष्ट्र 410206, India",,Panvel,Panvel,Maharashtra,410206,9525295618,5,4,"point_of_interest, service, establishment",19.0096647,73.1038868,localisy014499,ChIJQYlvl4Hp5zsRX4gF6FQu9t8,photos\localisy08033_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Creenity Media,"Sunita Row House, F-33, near Old Police Station, Block G, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9595155353,4.6,15,"marketing_consultant, consultant, university, educational_institution, point_of_interest, service, establishment",19.042540499999998,73.0664859,localisy014500,ChIJ-T18iDDD5zsRp2kES-2nSmQ,photos\localisy08077_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
ARYA BIZ LLP,"Shelter Complex, PLOT NO 12B, Sector 8, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9324417967,4.9,16,"point_of_interest, service, establishment",19.0328038,73.06812839999999,localisy014501,ChIJicrdFm3D5zsR2fPuSj0hRPM,photos\localisy08188_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
RR Digital Marketing Agency,"Sector 29, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,,,"consultant, point_of_interest, service, establishment",19.0642155,73.0705065,localisy014502,ChIJHdDL6atL-CoR8pzHfMQ2wEg,photos\localisy08189_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Couchdeck Digital Marketing Company,"A-302, S, Plot-98, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,38,"marketing_consultant, point_of_interest, consultant, service, establishment",18.9987749,73.118065,localisy014503,ChIJv6LPZjLp5zsRNuYIg8nTJbk,photos\localisy07996_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Cody Crunch Media - Digital Marketing Agency in Navi Mumbai,"Shop No.11, Narmada CHS, Plot No.17, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8928387183,5,4,"point_of_interest, service, establishment",19.0137716,73.094049,localisy014504,ChIJrXA4kx_yR0kRaaLX5bnhDPw,photos\localisy08049_1.jpg,,,,,Digital & Technology,Digital Marketing,Taloja
Yuvraj Khanavkar,"house no 371, datta niwas, tal, near sai mandir at post, Navde, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8652102502,,,"point_of_interest, service, establishment",19.0523088,73.09702330000002,localisy014505,ChIJqcgEv7jp5zsRETxmgSLZNjE,,,,,,Digital & Technology,Digital Marketing,Taloja
Anaya IT Solutions,"Flat No 703, Royal Hayyat CHS, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8898870635,,,"point_of_interest, service, establishment",19.0728837,73.0991804,localisy014506,ChIJJ-65i6zr5zsRcVfBAhRXUY8,,,,,,Digital & Technology,IT Services,Taloja
Master's Systems & Services,"Payal Heights ,Shop No-3, Plot No-58, 59, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Sector 11, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9768806768,4,6,"point_of_interest, establishment",19.075649,73.093384,localisy014507,ChIJlQ51TAnq5zsRTgBPIlIDAMw,,,,,,Digital & Technology,IT Services,Taloja
ONE TRUST SOLUTION,"shop no-1, praj apartment, Taloja Phase 1 Rd, near sunrise global school, Petali, Sector 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7738221528,3.8,12,"internet_cafe, point_of_interest, service, establishment",19.080146199999998,73.0898737,localisy014508,ChIJw8rwYpvr5zsRCIjvPJe9IjU,photos\localisy08208_1.jpg,,,,,Digital & Technology,IT Services,Taloja
Simtech India - Web It Solution,"Friends House CHSL, Plot no 78, Taloja Phase 1 Rd, Petali, Sector 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,,,"point_of_interest, service, establishment",19.0803585,73.0907178,localisy014509,ChIJj_BI-B_r5zsRrj_9aWebc_g,,,,,,Digital & Technology,IT Services,Taloja
3D Design Hub,"R No 102, E-03, Kedar Gruhasankul (CIDCO Sector-21, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9372782477,5,2,"service, point_of_interest, establishment",19.0666582,73.09661059999999,localisy014510,ChIJnSCx2pUmlEcRKwWHoVjlbwk,photos\localisy08214_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
Alzono Design Studio (T-shirt printing & 3D designing),"Shop no 44, Balaji Aangan Rd, Sector 4, Kharghar, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9137481631,5,31,"clothing_store, store, point_of_interest, establishment",19.029143299999998,73.0604331,localisy014511,ChIJ6cKXo4nD5zsR82PJSGV1mRg,photos\localisy08216_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
Barry Design Studios,"Gharkul, Sector 15, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,,,,"service, point_of_interest, establishment",19.040950799999997,73.0787587,localisy014512,ChIJT7PXgBzD5zsRS2AodjWsh7A,,,,,,Digital & Technology,Graphic Design Studios,Taloja
Devabix Studio,"Cidco Colony, Sector 37, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8355963623,5,15,"service, point_of_interest, establishment",19.0789327,73.07659029999999,localisy014513,ChIJkQxy9ZfB5zsR81uahmvKt2Y,photos\localisy18236_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
FabZen Studio,"Sector 5, Plot 51, Taloje Majkur Rd, Petali, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,8169674144,5,1,"service, point_of_interest, establishment",19.084077399999998,73.0990605,localisy014514,ChIJzdGoJgbr5zsR9PtJzbamy1g,,,,,,Digital & Technology,Graphic Design Studios,Taloja
SparkPlug Designs,"A-505, Silver Springs, Plot no.6, opp. Dena Bank, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7977832383,5,2,"service, point_of_interest, establishment",19.0604028,73.1169309,localisy014515,ChIJw1PxKDTB5zsR6ICgOYIdeOc,photos\localisy08237_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
Kharje Graphics,"LIG -1, Sec-02 ,Room No A/64, Near, Hanuman Mandir Rd, Sector 16, Sector 2, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,9356704964,5,6,"service, point_of_interest, establishment",19.02644,73.0995086,localisy014516,ChIJD8n3oIvp5zsRSRKvq6L97f0,photos\localisy08177_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
Ritu Graphic designer and Digital Marketer,"Nisarg, Hyde Park, Sector 35F, Sector 35I, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8968084505,5,1,"service, point_of_interest, establishment",19.070898,73.0727859,localisy014517,ChIJtbt0OGbB5zsRmKxBSrp4dDY,photos\localisy08239_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
Saba Creation designer studio,"Shop No 01, Global paradise, Sector 14 Rd, near taloja hospital, next to wellness madical, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,7977325538,5,5,"womens_clothing_store, clothing_store, store, point_of_interest, establishment",19.0767791,73.0939865,localisy014518,ChIJGcL8-wvq5zsRq4dusN7_f9w,photos\localisy08245_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
G for Graphics,"Shop No. 42, SATYAKETU COMPLEX, Plot No. 9, Sector 35, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8655993386,4.8,36,"store, point_of_interest, manufacturer, service, establishment",19.0221449,73.0901234,localisy014519,ChIJVcE479Dp5zsRDbbgizl4nlM,photos\localisy08176_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
Ignite Midas,"KESAR GARDENS, सेक्टर 20, खारघर, पनवेल, महाराष्ट्र 410210, India",,Kharghar,Panvel,Maharashtra,410210,7500880202,5,8,"point_of_interest, service, establishment",19.0518628,73.0750319,localisy014520,ChIJ09JZ31Wje48RGGqMfKq1Vfc,photos\localisy08268_1.jpg,,,,,Digital & Technology,Graphic Design Studios,Taloja
Landmark Systems & Solutions Pvt. Ltd,"606-610, Zion, Sector 10, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,9322401876,4.9,8,"point_of_interest, establishment",19.0367678,73.0780296,localisy014521,ChIJeYqCcd3D5zsRK_AJQimsSK4,photos\localisy08293_1.jpg,,,,,Digital & Technology,App Development,Taloja
Sai Sun City - by Paradise Group,"Ghot, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9833090000,4.1,189,"service, point_of_interest, establishment",19.0873864,73.1107624,localisy014522,ChIJQwAdC3rr5zsREEHpGAvp9Ws,photos\localisy08298_1.jpg,,,,,Digital & Technology,App Development,Taloja
Prospera Hospitality Pvt. Ltd.,"Office No.1011 Juhi, Niharika Mirage, 274, Kopra Rd, Sector 10, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,7021719016,4.8,49,"point_of_interest, establishment",19.0363997,73.07851889999999,localisy014523,ChIJIZd-QD7r84UR289KBn-2lUw,photos\localisy08302_1.jpg,,,,,Digital & Technology,App Development,Taloja
S M Hitech Tulip Taloja Phase 2,"34G5+CJ7, near R.T.O Office, Koyana Velhe, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,4.4,64,"apartment_building, service, point_of_interest, establishment",19.0759576,73.1091474,localisy014524,ChIJ8xTy6pfr5zsR0v4flTecsXw,photos\localisy08303_1.jpg,,,,,Digital & Technology,App Development,Taloja
OM UNNATI,"OM Unnati, survey no.134/1, B/1, Taloje Majkur Rd, Taloje Majkur, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9889889030,3.8,42,"service, association_or_organization, point_of_interest, establishment",19.0855537,73.0991124,localisy014525,ChIJdW3sSyjr5zsRdrSXEEQYWjo,photos\localisy08304_1.jpg,,,,,Digital & Technology,App Development,Taloja
Atzos Ventures Private Limited,"Floor 2, Jawahar Industrial Estate, Plot 71, Jawahar Co-op Ind, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,9819776699,4.6,14,"point_of_interest, establishment",19.0194363,73.10223189999999,localisy014526,ChIJVVVV5c3p5zsRfOu3Bf1rA78,photos\localisy08218_1.jpg,,,,,Digital & Technology,App Development,Taloja
Intelogik Solutions,"404, Sundaram Towers, near Criticare Lifeline Hospital, Sector 19, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,7774892805,4.8,452,"local_government_office, government_office, point_of_interest, establishment",19.0141989,73.0936598,localisy014527,ChIJlzy_g5zDwjsR37VWkppteMc,photos\localisy08213_1.jpg,,,,,Digital & Technology,App Development,Taloja
Taloja phase 3,"3494+M7H, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,1,"service, point_of_interest, establishment",19.0691945,73.10571929999999,localisy014528,ChIJZZKyGwDr5zsRsPHOE9k7nFQ,,,,,,Digital & Technology,App Development,Taloja
PLATINUM SPRINGS,"PLOT NO-6, G-20 TO G-24, PART A & B, MIDC, TALOJA, opp. DENA BANK, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9320174151,3.3,69,"business_center, point_of_interest, establishment",19.0613209,73.1183719,localisy014529,ChIJfUxqVyjq5zsR6gnrlwuVA3A,photos\localisy08311_1.jpg,,,,,Digital & Technology,App Development,Taloja
SIDDHIVINAYAK SIGNATURE CITY,"Survey No 32/11, Koynavele Taloja Phase, 2, Koyana Velhe, Ghotkamp Koyana Vele, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,9833331945,4,17,"point_of_interest, service, establishment",19.079338399999997,73.1122082,localisy014530,ChIJq6qq6j3q5zsR7833A1F876k,photos\localisy08314_1.jpg,,,,,Digital & Technology,App Development,Taloja
Techspiron Systems,"Shop No. 07, Sargam Apt, SARGAM APARTMENT, 35/36, Sion-Panvel Express Highway, Sector 9, Kamothe, Panvel, Maharashtra 410209, India",,Kamothe,Panvel,Maharashtra,410209,8655553838,4.5,17,"manufacturer, point_of_interest, service, establishment",19.019731399999998,73.0967134,localisy014531,ChIJ-UyXTC3o5zsRzCFSpWt2ANE,photos\localisy07956_1.jpg,,,,,Digital & Technology,App Development,Taloja
Innovative Icon,"Plot no. 21-22A, Sector-18, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",,Taloja,Panvel,Maharashtra,410208,,5,2,"apartment_building, point_of_interest, service, establishment",19.0717571,73.0977675,localisy014532,ChIJiZ5RVgDr5zsRTTC-tau4xrI,photos\localisy08321_1.jpg,,,,,Digital & Technology,App Development,Taloja
SofTech Education,"Office No. 204, Shah Prima, Plot No. 13, Kharghar Station Rd, Sector 2, Kharghar, Panvel, Maharashtra 410210, India",,Kharghar,Panvel,Maharashtra,410210,8070090222,4.8,5,"educational_institution, point_of_interest, establishment",19.0297412,73.06544,localisy014533,ChIJqfFPfXfD5zsRa3NUXWoHc3U,photos\localisy08255_1.jpg,,,,,Digital & Technology,App Development,Taloja
WNP Technologies PVT LTD,"Tirupati Apartment, B wing, near Panchratna Hotel, opposite Karnala Printing Press, Sector 1E, Kalamboli, Panvel, Maharashtra 410218, India",,Roadpali,Panvel,Maharashtra,410218,7249169191,5,14,"point_of_interest, establishment",19.0240127,73.1023423,localisy014534,ChIJ5zmjKHLp5zsR9PQGTHN97Zc,photos\localisy07953_1.jpg,,,,,Digital & Technology,App Development,Taloja
