Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory
URBAN SPACE,"Shop No 24, Twins tower, Plot no 57, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",Sector 20,Kharghar,Panvel,Maharashtra,410210,+91 81699 43661,4.9,69,"electronics_store, home_goods_store, manufacturer, store, supplier, service, point_of_interest, establishment",19.0516998,73.0732816,localisy20588,ChIJfcp43UzD5zsRdZPpkkCxDYo,photos\localisy28818_1.jpg,,,,,Washing Machine Repair,
Varis watch repair,"health care chemist, Patel Heritage, PATEL HERITAGE, Shop No 46 & 47, Patel Heritage Service Rd, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",Sector 7,Kharghar,Panvel,Maharashtra,410210,+91 83695 03800,5,38,"service, point_of_interest, establishment",19.0351645,73.06404669999999,localisy09542,ChIJwVhvzbTD5zsRAzfwewF6Jn8,photos\localisy06667_1.jpg,,,,,Watch Repair,
ASSAM WATCH REPAIR CENTRE,"Shop No.15, Plot No.1, Sea woods,, Sector-48, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector-48,Nerul,Navi Mumbai,Maharashtra,400706,+91 99205 33365,4.9,115,"service, point_of_interest, establishment",19.0148636,73.0157566,localisy09543,ChIJ2cL4oZjD5zsR3_boW8QgblE,photos\localisy06683_1.jpg,,,,,Watch Repair,
Ashfaque watch,"Swarna CHS, near Jaswant sweet, Sector 7, Kharghar, Panvel, Maharashtra 410210, India",Sector 7,Kharghar,Panvel,Maharashtra,410210,,5,1,"service, point_of_interest, establishment",19.035388,73.063794,localisy09545,ChIJcya-wOzD5zsR2T1r6bQDgx8,photos\localisy06668_1.jpg,,,,,Watch Repair,
Papu watch repair,"Shop No. 26, Shree Ram Krishna CHS, Plot No. 46/47, Road, near Seawoods Station, next to Cotton King store, Seawoods West, Konkan Rail Vihar, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 40,Seawoods,Navi Mumbai,Maharashtra,400706,,4.6,10,"service, point_of_interest, establishment",19.0206774,73.0172072,localisy09546,ChIJB3VfeF3D5zsR0s9NKR7kpeQ,photos\localisy09871_1.jpg,,,,,Watch Repair,
Vishwas Watches A Sign Of Trust- Watch Showroom,"Shop no 71, SHREEJI HEIGHTS, Sector-46/A, Sector 46 A, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 46 A,Seawoods,Navi Mumbai,Maharashtra,400706,+91 92210 43263,4.8,178,"service, clothing_store, store, point_of_interest, establishment",19.0115507,73.01286879999999,localisy09547,ChIJ5bB4zZ7D5zsRHHqC9D5me0g,photos\localisy19481_1.jpg,,,,,Watch Repair,
Titan Watch Repairing Center,"2278+X7F, Sector-48, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector-48,Seawoods,Navi Mumbai,Maharashtra,400706,,4.2,10,"service, point_of_interest, establishment",19.014947,73.0156618,localisy09548,ChIJlRZ_OojD5zsRCIU7JArTTDE,photos\localisy16643_1.jpg,,,,,Watch Repair,
Just In Time Watch Boutique,"Plot bearing No. R-1 in Sector 40 Node Nerul Seawoods Railway Station, UG - 34, Seawoods Station Rd, Seawoods West, Nerul East, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 40,Nerul,Navi Mumbai,Maharashtra,400706,+91 82912 67002,4.9,2831,"service, store, point_of_interest, establishment",19.021073,73.0185242,localisy09549,ChIJ94OcTEHD5zsRBBWtKHTK6Qo,photos\localisy19501_1.jpg,,,,,Watch Repair,
Blueberry multi brand watch store,"Shop No 123, Little World Mall, Plot No 21, Sector 2, Kharghar, Panvel, Maharashtra 410210, India",Sector 2,Kharghar,Panvel,Maharashtra,410210,+91 22 4978 9926,4.7,319,"service, store, point_of_interest, establishment",19.030693,73.06639899999999,localisy09551,ChIJ259SV2rC5zsRZpOrJVRBY0E,photos\localisy16635_1.jpg,,,,,Watch Repair,
M.A. Watch Repairing Center,"Kattu Villa, Plot No. 18, next to Axis Bank, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 21,Nerul,Navi Mumbai,Maharashtra,400706,+91 99202 31211,,,"service, point_of_interest, establishment",19.0300066,73.02268,localisy09552,ChIJn9xtxxjD5zsR6aQC7NxHu5Y,photos\localisy19497_1.jpg,,,,,Watch Repair,
"Helios Luxe - Nexus Mall, Navi Mumbai","Shop No 41, Upper Ground Floor, Nexus, Grand Central Mall, near by Railway Station, Nerul East, Sector 40, Seawoods, Navi Mumbai, Maharashtra 400706, India",Sector 40,Seawoods,Navi Mumbai,Maharashtra,400706,+91 80 6270 3244,4.8,2104,"manufacturer, service, store, point_of_interest, establishment",19.0213216,73.0182567,localisy09553,ChIJFfrkur3D5zsRNl_2jQ7Npuc,photos\localisy19495_1.jpg,,,,,Watch Repair,
ZEE WATCH CENTER,"Shop no. 16, Manjari Paradise, PLOT NO.- 03, Sector 34 E, Sector 35E, Kharghar, Panvel, Maharashtra 410210, India",Sector 35E,Kharghar,Panvel,Maharashtra,410210,+91 96646 46417,4.6,13,"service, store, point_of_interest, establishment",19.0694788,73.0758361,localisy09554,ChIJt6iGogvD5zsR0qKUy1pR-ag,photos\localisy06689_1.jpg,,,,,Watch Repair,
"Titan World - Kharghar, Navi Mumbai","Shop No 10, Ground Floor, Shree Krishna Paradise, beside Reliance SMART Building, Sector 12, Kharghar, Navi Mumbai, Panvel, Maharashtra 410210, India",Kharghar,Kharghar,Panvel,Maharashtra,410210,+91 80 6291 4613,4.9,892,"manufacturer, service, store, point_of_interest, establishment",19.0417642,73.0639972,localisy09555,ChIJFcrDFMfD5zsRVIHlVWjeckc,photos\localisy19473_1.jpg,,,,,Watch Repair,
"HARIOM GIFT,WATCHES,and electonics centre","f 9 shop no 9 sec 4, ea, near santosh hotel, Sector 4E, Kalamboli, Panvel, Maharashtra 410218, India",Sector 4E,Kalamboli,Panvel,Maharashtra,410218,+91 98200 99844,4.8,18,"electronics_store, wholesaler, store, point_of_interest, establishment",19.0287464,73.1016527,localisy09558,ChIJHS2iJSO_5zsR8Gvtsrwv4WE,photos\localisy06672_1.jpg,,,,,Watch Repair,
"Helios Watch Store - Kharghar, Navi Mumbai","Shop No 10, Ground Floor, Shree Krishna Paradise, beside Reliance SMART Building, Sector 12, Kharghar, Panvel, Maharashtra 410210, India",Sector 12,Kharghar,Panvel,Maharashtra,410210,+91 80 6270 3279,4.9,145,"manufacturer, service, store, point_of_interest, establishment",19.041664,73.06370969999999,localisy09559,ChIJ_6v0MOPD5zsR84kl4jLuBVw,photos\localisy16650_1.jpg,,,,,Watch Repair,
Watch World,"Watch world, shop no 07, next utsa, next to Utsa, Kesar Symphony, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",Sector 20,Kharghar,Panvel,Maharashtra,410210,+91 97950 84663,3.9,89,"store, point_of_interest, service, establishment",19.0476612,73.0751694,localisy09561,ChIJZWWUsg_C5zsR1YWQYerOSRI,photos\localisy16633_1.jpg,,,,,Watch Repair,
Bharat Watch Reparing,"Shop No 2, Sree Dant Pressen Apartment, appt Sec20, Shree Murugan Rd, Dharshana Society, Nerul West, Nerul, Navi Mumbai, Maharashtra 400706, India",Nerul West,Nerul,Navi Mumbai,Maharashtra,400706,+91 97699 96550,4.3,9,"store, point_of_interest, service, establishment",19.0360747,73.0126009,localisy09562,ChIJ___DGenD5zsR_GV-hLVPpKY,photos\localisy06448_1.jpg,,,,,Watch Repair,
"Citizen Mobile, laptop and watch Repair","New Ekta CHS, Shop 01, Plot B 32, Sector 23, near Seawoods Station Road, Nerul East, East, Nerul, Navi Mumbai, Maharashtra 400706, India",East,Nerul,Navi Mumbai,Maharashtra,400706,+91 89764 11867,4.4,7,"point_of_interest, service, establishment",19.0245752,73.0187016,localisy09564,ChIJU9tWS-XD5zsR9KA4swpaKFQ,photos\localisy06449_1.jpg,,,,,Watch Repair,
Sama watch repair centre,"23XC+G6F, Sector 20, Kharghar, Panvel, Maharashtra 410210, India",Sector 20,Kharghar,Panvel,Maharashtra,410210,,,,"point_of_interest, service, establishment",19.048813,73.0705404,localisy09565,ChIJy9_oZvPD5zsRe6FUowC9CXM,photos\localisy06688_1.jpg,,,,,Watch Repair,
Look Watch Repairing center,"Classic Tower, Shop No.16 Plot No.11 Sector - 18 Taloja Pachnand Phase 2, Tal, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Navi Mumbai, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,5,1,"point_of_interest, service, establishment",19.0706661,73.0968245,localisy09566,ChIJPThUVl_r5zsRn4IxHAYmguU,photos\localisy06677_1.jpg,,,,,Watch Repair,
"Titan World - Seawoods, Navi Mumbai","Shop No 6, Upper Ground, Mahavir Vihar, Grand Central, near Railway Station, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 40,Nerul,Navi Mumbai,Maharashtra,400706,+91 80 6291 4575,4.9,1254,"manufacturer, store, point_of_interest, service, establishment",19.0219838,73.01773829999999,localisy09567,ChIJra95qI_D5zsRTDA-Q2prEd4,photos\localisy06454_1.jpg,,,,,Watch Repair,
Titan World,"Shop No 16&17, Cooperative Housing Society, Mahavir Rachana, Sector 15, CBD Belapur, Mumbai, Navi Mumbai, Maharashtra 400614, India",CBD Belapur,CBD Belapur,Navi Mumbai,Maharashtra,400614,+91 90047 46145,4.5,334,"store, point_of_interest, service, establishment",19.0107494,73.0334115,localisy09568,ChIJn0vUZqjD5zsRmf5Zu5NyWgc,photos\localisy06457_1.jpg,,,,,Watch Repair,
Raj Enterprises (Ghadiwaley),"Sector 14, Kamothe, Panvel, Maharashtra 410209, India",Sector 14,Kamothe,Panvel,Maharashtra,410209,+91 98338 17524,4.9,22,"store, point_of_interest, service, establishment",19.0161752,73.0889893,localisy09570,ChIJV1dNTxDp5zsRj-h8J6KpuoM,photos\localisy06664_1.jpg,,,,,Watch Repair,
GOLDEN WATCH,"Shop no 4, Nerul East, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 28,Nerul,Navi Mumbai,Maharashtra,400706,+91 97683 08991,4.1,8,"store, point_of_interest, service, establishment",19.034623,73.0170128,localisy09571,ChIJoY8w_sHD5zsRv9ZJvzNL0hc,photos\localisy06464_1.jpg,,,,,Watch Repair,
Metro Watch Centre Sales & Services,"X4WF+X34 Panvel Matheran Rd,SC Road near Vijaya Bank - New Panvel Branch, Rd Number 16, Sector 19, New Panvel East, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Panvel,Maharashtra,410206,,4.7,15,"service, store, point_of_interest, establishment",18.9974398,73.12272209999999,localisy09720,ChIJ1U9ANkPo5zsRGnOxcFkp7eU,photos\localisy06663_1.jpg,,,,,Watch Repair,
Talwalkar Time,"Shree Laxmi Society, Lokmanya Tilak Road, Manek Nagar, Old Panvel, Panvel, Maharashtra 410206, India",Manek Nagar,Panvel,Panvel,Maharashtra,410206,+91 99691 29159,4.3,7,"service, point_of_interest, establishment",18.9906062,73.109223,localisy09721,ChIJjbARbRXo5zsRcWaVcN8hDj8,photos\localisy06665_1.jpg,,,,,Watch Repair,
Best Watch Service,"Sri Ganesh Market, Shop No 33, Shiva Complex, Sector 12, New Panvel East, Panvel, Maharashtra 410206, India",Sector 12,Panvel,Panvel,Maharashtra,410206,+91 83696 41265,4.3,3,"service, store, point_of_interest, establishment",19.0009396,73.122929,localisy09722,ChIJid75P-7p5zsRUAyjJyFHvMs,photos\localisy06666_1.jpg,,,,,Watch Repair,
Maharashtra Watch Company,"5A/198,Honesty House Vasudev Balavant Phadke Road, near shivaji square, Old Panvel, Panvel, Maharashtra 410206, India",near shivaji square,Panvel,Panvel,Maharashtra,410206,+91 70217 52250,4.1,44,"service, store, point_of_interest, establishment",18.9878917,73.1127539,localisy09724,ChIJRVR9ciHP5zsR0R_qZSMUfkY,photos\localisy06670_1.jpg,,,,,Watch Repair,
Shree Ganesh Watch,"1, Tapal Naka, Mominpada, Old Panvel, Panvel, Maharashtra 410206, India",Mominpada,Panvel,Panvel,Maharashtra,410206,+91 83694 20042,5,8,"service, store, point_of_interest, establishment",18.9838609,73.1094794,localisy09726,ChIJ1Y_YRhPo5zsRBT_OHLyYFIw,photos\localisy06671_1.jpg,,,,,Watch Repair,
"Helios Watch Store - Orion Mall, Navi Mumbai","Ground Floor, Orion Mall, beside St Stand, East, Panvel, Maharashtra 410206, India",beside St Stand,Panvel,Panvel,Maharashtra,410206,+91 80 6270 3335,4.9,43,"service, store, point_of_interest, establishment",18.9933413,73.11563149999999,localisy09727,ChIJ-cTI0CXp5zsRqW_rOmdUuzk,photos\localisy06673_1.jpg,,,,,Watch Repair,
MF WATCH REPEAIRING CENTRE SALES & SERVICE,"Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",Sector 11,Panvel,Panvel,Maharashtra,410206,+91 98190 98875,,,"service, store, point_of_interest, establishment",18.999029,73.1233402,localisy09730,ChIJi_KyLgDp5zsRGslfA8CGkr0,photos\localisy06675_1.jpg,,,,,Watch Repair,
Just Watches by Timex Group,"No C1658, Shop No 3, Gr, Orion Mall, near ST Stand, Forest Colony, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",Panvel,Panvel,Panvel,Maharashtra,410206,+91 75060 70498,3.7,30,"manufacturer, service, store, point_of_interest, establishment",18.99299,73.1158742,localisy09731,ChIJsQ-3wkHo5zsRO2FLwdGczaU,photos\localisy06676_1.jpg,,,,,Watch Repair,
Titan World,"Plot No 128, Shop No 4, Shree Sukhakarta, near Tanishq Jewellery, MCCH Society, Panvel, Maharashtra 410206, India",near Tanishq Jewellery,Panvel,Panvel,Maharashtra,410206,+91 80 6291 4485,4.7,2898,"manufacturer, service, store, point_of_interest, establishment",18.9867506,73.1126787,localisy09732,ChIJ7aTSMXrO5zsRGf9sfB432FY,photos\localisy06678_1.jpg,,,,,Watch Repair,
Watch Avenue By Altamash,"X4VC+5RW, Sector 17, New Panvel East, Panvel, Maharashtra 410206, India",Sector 17,Panvel,Panvel,Maharashtra,410206,,5,5,"store, service, point_of_interest, establishment",18.9929983,73.1220711,localisy09736,ChIJux-cOQDp5zsRwsQZ-3DW6PQ,photos\localisy06684_1.jpg,,,,,Watch Repair,
Mamta Nx,"Shop No 6, Old Panvel, Panvel, Maharashtra 410206, India",Shop No 6,Panvel,Panvel,Maharashtra,410206,+91 79777 70774,4.7,6,"store, service, point_of_interest, establishment",18.9859667,73.1102204,localisy09737,ChIJu54p15fp5zsRaUJ1JOK3Qe4,photos\localisy06685_1.jpg,,,,,Watch Repair,
"Apple Oasis – Apple iPhone, MacBook & iPad Service Center Panvel","Shop no14, shree surya kiran Chs, plot no5, opp. Gurudwara Road, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",Sector 5,Panvel,Panvel,Maharashtra,410206,+91 81808 18072,4.9,194,"cell_phone_store, store, service, point_of_interest, establishment",19.0056019,73.11788059999999,localisy09743,ChIJl5ow70Tp5zsRkXzA2IrvAzk,photos\localisy06692_1.jpg,,,,,Watch Repair,
Harsit watch and stationary,"Shop no. 6 dev sai plot no. 155, Panvel, Navde, Taloja, Navade phase 2 near Jay bhawani medical, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,,,"store, point_of_interest, service, establishment",19.0512742,73.1029014,localisy09817,ChIJUWKvGKrp5zsRxBjp03MDjg0,photos\localisy16636_1.jpg,,,,,Watch Repair,
Bharat Watch,"Shop No 29, Shelter River Side, Plot No.114, Sector 14 Rd, opp. Marble Arch, near Mithas Mithai, Taloja Phase 1, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 84070 12197,5,3,"point_of_interest, service, establishment",19.0752602,73.0942455,localisy09820,ChIJ1S4gV2vr5zsRVk1MZHOE4QU,photos\localisy06810_1.jpg,,,,,Watch Repair,
Padmashree Watch Repairing,"Sector 4E, Kalamboli, Panvel, Maharashtra 410218, India",Sector 4E,Kalamboli,Panvel,Maharashtra,410218,+91 98333 76748,4.3,9,"electronics_store, store, point_of_interest, establishment",19.0287159,73.1016293,localisy09825,ChIJOxfx4sTp5zsRqwHB67JzD20,photos\localisy06682_1.jpg,,,,,Watch Repair,
Casio Exclusive Store,"FF 51/52, Plot No 1, Seawood Grand Central Mall, Railway Station, Node, near Seawood, Sector 40, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 40,Nerul,Navi Mumbai,Maharashtra,400706,+91 22 6271 5087,4.1,472,"store, manufacturer, service, point_of_interest, establishment",19.0220845,73.01774429999999,localisy16001,ChIJySR9vb3D5zsRiNxt83x0EtA,photos\localisy15826_1.jpg,,,,,Watch Repair,
Fossil Exclusive Store - Nexus Seawoods,"UG-67 A, Upper Grnd Flr, Nexus Seawoods, in Sector 40, Plot No. R-1, Node, Nerul East, Sector 28, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 28,Nerul,Navi Mumbai,Maharashtra,400706,+91 22 6271 5022,4.9,468,"store, service, point_of_interest, establishment",19.0222539,73.017769,localisy16002,ChIJz3C55-_D5zsR1uTbcMCrfJQ,photos\localisy15828_1.jpg,,,,,Watch Repair,
Bharat Watch Store,"Shop No.21, Sector No.12, Old VSNL Colony, Sector 12, Kamothe, Panvel, Navi Mumbai, Panvel, Maharashtra 410209, India",Panvel,Kamothe,Panvel,Maharashtra,410209,+91 92226 34696,4.9,10,"service, store, point_of_interest, establishment",19.0173741,73.0871141,localisy16009,ChIJBf_uyb_D5zsRO-sIL7ym6Go,photos\localisy06679_1.jpg,,,,,Watch Repair,
Titan Fashion World,"X4XF+324, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,+91 91360 15399,4.9,10,"store, point_of_interest, service, establishment",18.997638,73.1225638,localisy16380,ChIJ__LlbADp5zsRKtOQHSrAG7k,photos\localisy16630_1.jpg,,,,,Watch Repair,
Hong Kong Arcade,"X4WF+X3H, Rd Number 16, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,,3.6,179,"shopping_mall, point_of_interest, establishment",18.9974398,73.12272209999999,localisy16400,ChIJi4HRNUPo5zsRphPyYpiPbO4,photos\localisy16652_1.jpg,,,,,Watch Repair,
Apple Authorised Service Provider - iPlanet Care,"No. G16, Orion Mall, Mumbra - Panvel Hwy, Forest Colony, Panvel, Maharashtra 410206, India",Mumbra - Panvel Hwy,Panvel,Panvel,Maharashtra,410206,+91 74489 33618,4.9,807,"point_of_interest, service, establishment",18.9930728,73.1157874,localisy16403,ChIJH2aL6QDp5zsR8vMDWuo6rgI,photos\localisy16654_1.jpg,,,,,Watch Repair,
Jyotirling Jewellers,"Shop Number 3, Plot Number 1, Indraprasth CHS, Sector 10, Khanda Colony, Panvel, Maharashtra 410206, India",Sector 10,Panvel,Panvel,Maharashtra,410206,,3.5,19,"store, point_of_interest, service, establishment",19.0056782,73.1119001,localisy16405,ChIJ3Y8purfp5zsRK4SuuPOuRCI,photos\localisy16657_1.jpg,,,,,Watch Repair,
"Titan World - Sector 14, Navi Mumbai","Shop No 19/20, Shree Complex, Manas Complex Rd, near Royal Homeo Pharmacy, Sector 14, Kamothe, Panvel, Maharashtra 410209, India",Sector 14,Kamothe,Panvel,Maharashtra,410209,+91 80 6291 4503,4.9,1489,"store, point_of_interest, manufacturer, service, establishment",19.0165793,73.08849839999999,localisy17884,ChIJsQ76g3jp5zsR9c05s1UPiPw,photos\localisy16634_1.jpg,,,,,Watch Repair,
New Janta Watch centre,"Shop 2, Upahar Grih, Laxmi Raghunath Niwas, MG Rd, next to Hotel, Tapal Naka, Old Panvel, Panvel, Maharashtra 410206, India",Tapal Naka,Panvel,Panvel,Maharashtra,410206,+91 78680 80786,4.9,142,"store, point_of_interest, service, establishment",18.984899,73.109962,localisy17887,ChIJdWP0Fhbo5zsRWFiZwu3Js3Q,photos\localisy04816_1.jpg,,,,,Watch Repair,
Time World,"Sai Prasad Enclave, Kamothe Marg, Sector 6, Kamothe, Panvel, Maharashtra 410209, India",Sector 6,Kamothe,Panvel,Maharashtra,410209,+91 98201 28618,3.8,48,"store, point_of_interest, service, establishment",19.0240853,73.094169,localisy17891,ChIJz6OIsdDp5zsR_6pne8AKCWk,photos\localisy16640_1.jpg,,,,,Watch Repair,
Watch showroom,"Shop no 26, Shubh Kalash CHS Plot no 1, 2 and 57, near Malvan tadka, Sector 35, Kamothe, Panvel, Maharashtra 410209, India",Sector 35,Kamothe,Panvel,Maharashtra,410209,+91 93241 66388,4.8,51,"store, point_of_interest, service, establishment",19.0203314,73.08828849999999,localisy17893,ChIJp9OG9v7D5zsRmU2wBbJ5U6U,photos\localisy16642_1.jpg,,,,,Watch Repair,
New Titan watch Centre,"Kamothe near police station Juhi garden plot nunber 8, shop number 4, Jui-Kamothe Sector - 36, Sector 7, Kamothe, Panvel, Maharashtra 410209, India",Sector 7,Kamothe,Panvel,Maharashtra,410209,+91 89767 07917,4.5,2,"store, point_of_interest, service, establishment",19.0230217,73.0915138,localisy17894,ChIJI6jL-tjp5zsReG-pmh-K2p0,photos\localisy19476_1.jpg,,,,,Watch Repair,
Chandni Watch Centre,"Shop No. 62, Shiva Complex, 61, SC Rd, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",Sector 19,Panvel,Panvel,Maharashtra,410206,+91 88981 22582,3.8,13,"store, point_of_interest, service, establishment",18.9975393,73.12280990000001,localisy17897,ChIJX2UDSkPo5zsRaXeKx9ipHiA,,,,,,Watch Repair,
Shree Sai Electronics | LED TV Repair In Panvel-Sony LED TV Repair In Panvel-Samsung/LG/TCL/MI LED TV Repair In Panvel,"oppo malekr doctor, Shop no 6, Shiba chs, pl 35, Khanda Colony, Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",Sector-9,Panvel,Panvel,Maharashtra,410206,+91 91363 51853,5,6,"electrician, car_repair, point_of_interest, service, establishment",19.007056,73.1120981,localisy17905,ChIJk7kqzkno5zsRDIf55cppU-A,photos\localisy06474_1.jpg,,,,,Watch Repair,
Payal Watch And Mobile Sales And Services,"Shop number 10 C, Govind Complex, Khargar, Block G, Sector 13, Kharghar, Panvel, Maharashtra 410210, India",Sector 13,Kharghar,Panvel,Maharashtra,410210,+91 86929 69614,1,1,"point_of_interest, service, establishment",19.045118,73.070779,localisy17908,ChIJVVVVpRDC5zsRdNc4s5xdPAw,photos\localisy16646_1.jpg,,,,,Watch Repair,
PRAKASH WATCH SHOP &REPAIR,"X4P6+48G, near bank of maharashtraOld Panvel, Mominpada, Old Panvel, Panvel, Maharashtra 410206, India",Mominpada,Panvel,Panvel,Maharashtra,410206,+91 70455 17369,3,4,"point_of_interest, service, establishment",18.9853113,73.1108199,localisy17912,ChIJk77or0vp5zsRUMhEfgyyktw,,,,,,Watch Repair,
S K Watch & Repairing Center,"Co-Operative Housing Society, near Ganesh Medical, Nandanvan Society, Sector 17, Nerul, Navi Mumbai, Maharashtra 400706, India",Sector 17,Nerul,Navi Mumbai,Maharashtra,400706,,,,"electronics_store, store, point_of_interest, establishment",19.0337617,73.02122709999999,localisy19798,ChIJlVD-FMHD5zsRyJNhfns1dew,,,,,,Watch Repair,
Shrinath Drinking Water,"Shop No. 1, Ishani Co Operative Housing Society, Kalamboli, Navi Mumbai, near Tulja Bhavani Mandir, Khidukpada, Kalamboli, Panvel, Thane, Panvel, Maharashtra 410218, India",Panvel,Kalamboli,Panvel,Maharashtra,410218,+91 98209 04748,,,"supplier, store, point_of_interest, establishment",19.025602,73.0990231,localisy00632,ChIJ04Cxqdrp5zsRcaAzZJmYzpw,,,,,,Water Can Suppliers,
Water Recycling Systems (WRS),"Office no. C-21, plot no 26, Sai Nagar, Sector 4, Kalamboli, Panvel, Maharashtra 410218, India",Sector 4,Kalamboli,Panvel,Maharashtra,410218,+91 98210 17534,4.8,4,"manufacturer, point_of_interest, service, establishment",19.029948,73.0969886,localisy00639,ChIJ4wH-wsTD5zsRUH24yvgsDgc,photos\localisy00287_1.jpg,,,,,Water Can Suppliers,
DC Aqua RO Water – Home Delivery,"Shop No-2, S.M. Manzil, Sector 16, Taloja Panchanand, Taloja Phase 2, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,+91 91204 29359,5,7,"supplier, food, point_of_interest, establishment",19.0751128,73.0989639,localisy01209,ChIJF8BaZAzr5zsRDeVb7DbCqKU,photos\localisy23012_1.jpg,,,,,Water Can Suppliers,
Shree Ganesh interprises (bisleri water supply),"Shop 1, Durvankar Apt, Plot 46, Taloja Phase 1 Rd, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 98702 25466,5,3,"wholesaler, supplier, food, point_of_interest, establishment",19.0817576,73.09109939999999,localisy01217,ChIJF9PSOADr5zsRR4auyPzeHH0,photos\localisy10292_1.jpg,,,,,Water Can Suppliers,
A1 water Supplies,"34J4+3QP Royal Complex, Koyana Velhe, Ghotkamp Koyana Vele, Taloja, Navi Mumbai, Panvel, Maharashtra 410208, India",Taloja,Taloja,Panvel,Maharashtra,410208,,5,1,"wholesaler, manufacturer, supplier, food, point_of_interest, establishment",19.0801875,73.1069375,localisy01220,ChIJF5qoqkrr5zsRlJYpemTrifA,photos\localisy00648_1.jpg,,,,,Water Can Suppliers,
Aai ekvira enterprises,"plot no.78, near pendhar metro station, Sector 23, Taloja Panchanand, Taloja Phase 2, Taloja, Panvel, Maharashtra 410208, India",Taloja Phase 2,Taloja,Panvel,Maharashtra,410208,+91 97730 01929,3.8,4,"supplier, food, point_of_interest, establishment",19.0704776,73.1003192,localisy01228,ChIJtfem9cTr5zsRmwQonXOpVrY,,,,,,Water Can Suppliers,
Aqua-Faiha Food and Beverages,"Blue Fig Tower, Taloja Phase 1, Taloja Panchanand, Sector -10, Taloja, Panvel, Maharashtra 410208, India",Sector -10,Taloja,Panvel,Maharashtra,410208,+91 79000 53674,3,2,"supplier, food, point_of_interest, establishment",19.0791432,73.0911088,localisy01234,ChIJrT_ulgjD5zsRJxrY2FEx4j0,,,,,,Water Can Suppliers,
LIFECARE WATER SUPPLIER TALOJA PHASE 2,"ghotcamp taloja 2, patil niwas, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,,,"shipping_service, point_of_interest, service, establishment",19.0764536,73.0911039,localisy01237,ChIJUwDKpa_r5zsRWShsqtxOvdU,photos\localisy00654_1.jpg,,,,,Water Can Suppliers,
Om Sai Water Supplier,"33JW+H5C, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,,5,1,"supplier, store, point_of_interest, establishment",19.081526,73.0953602,localisy01242,ChIJzUrqEwDr5zsRUDerfkpsH10,,,,,,Water Can Suppliers,
Prince water supply,"Shop No 06, green field chs, Plot No 17, Taloja Phase 1 Rd, near Kaleskar School, Petali, Taloja Panchanand, Taloja, Panvel, Maharashtra 410208, India",Taloja Panchanand,Taloja,Panvel,Maharashtra,410208,+91 83693 73564,5,1,"grocery_store, food_store, store, food, point_of_interest, establishment",19.0784995,73.09078319999999,localisy01245,ChIJvRuGYgDr5zsRNg1a6NHgvYo,photos\localisy00658_1.jpg,,,,,Water Can Suppliers,
