Business Name,Address,Area,Locality,City,State,PIN,Mobile,Rating,Reviews,Services,Latitude,Longitude,Listing ID,Google Place ID,Photo 1,Photo 2,Photo 3,Photo 4,Photo 5,Category,Subcategory,Search Locality
Janta Furnishing And Sofa Maker,"shop no.2, new, Panvel Matheran Rd, near by sai samrat hotelbhagat, opposite by sai samrat hotel, Yamuna Kunj, Sector-10, New Panvel East, Panvel, Wadi, Palidevad, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9768315642,5,1,"furniture_store, home_improvement_store, home_goods_store, store, point_of_interest, establishment",19.000091899999997,73.12938799999999,localisy025544,ChIJ6W2-WbTp5zsRYa9tSzAF_b8,photos\localisy14615_1.jpg,,,,,Shopping & Retail,Furniture,New Panvel
KKJewellers,"Sector No 1 Plot No 1 Shop No 2,3,4 ,Opp Bharatgas Newpanvel, X4XC+965, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.6,218,"jewelry_store, store, point_of_interest, establishment",18.9989323,73.1185622,localisy025545,ChIJ4z05C0To5zsRRAljtOa7rdY,photos\localisy14625_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
RIDDHI SIDDHI JEWELLERS,"Shop No.8, RIDDHI SIDDHI RESIDENCY, Sector 3, New Panvel East, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9833989862,5,22,"jewelry_store, store, point_of_interest, establishment",19.0026759,73.1208375,localisy025546,ChIJNcTikh7p5zsRcFRzRnKvghw,photos\localisy14643_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Ambika jewellers,"shop no 13, Ambika jewellers, maruti corner, New, Slums, Sector 17, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9323262982,3.6,9,"jewelry_store, store, point_of_interest, establishment",18.992675400000003,73.12153459999999,localisy025547,ChIJE6qhD2jo5zsRe4YjYYU3SEk,photos\localisy14644_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Supriya Jewellers,"Shop No.18, Haware Vrindavan CHS, Plot no 52, Sector 9, Khanda Colony, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9167427764,4.3,21,"jewelry_store, store, point_of_interest, establishment",19.0077985,73.11255009999999,localisy025548,ChIJT2bZ3Eno5zsRiioOgEybOz4,photos\localisy14647_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Ambika jewellers,"Shop no 4, Omkar Arcade, Sector 15A, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9867519285,4.9,16,"jewelry_store, manufacturer, store, point_of_interest, service, establishment",18.9919525,73.1231911,localisy025549,ChIJ554saRHp5zsRu1wX_QQMRZE,photos\localisy14648_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Rajlaxmi Jeweller,"Shop no 1 & 2, Ashirwad Building, Rd Number 18, Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9022908785,4.2,10,"jewelry_store, store, point_of_interest, establishment",18.998754599999998,73.12198719999999,localisy025550,ChIJrV1IX0Po5zsR9247qUG554s,photos\localisy14653_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Bajrang Jewellers,"Shop no 9.Nimbeshwar Kunj, opp. Ganesh temple, near Jari Mari mandir, Sukapur, New Panvel East, Panvel, Palidevad, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8104068505,4.6,20,"jewelry_store, store, point_of_interest, establishment",18.9967731,73.1299506,localisy025551,ChIJV4lF1Fnp5zsRK1Zkpr7wLCg,photos\localisy14654_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Shree Bayan Jewellers new panvel,"शॉप नं.-05, हरि माँ अपार्टमेन्ट, प्लॉट नं.-32, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,,,"jewelry_store, store, point_of_interest, establishment",19.0025156,73.1200781,localisy025552,ChIJWeu3K__p5zsRGA_9tzgXNVk,photos\localisy14657_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Priya Jewellers,"Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8451806030,4.3,10,"jewelry_store, store, point_of_interest, establishment",19.0020393,73.1211206,localisy025553,ChIJzfCeHEXo5zsRy0IBCuqWOec,photos\localisy14658_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Manish Jewellers,"Shiva Complex, Rd Number 17, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9892212626,4.9,11,"jewelry_store, finance, manufacturer, store, point_of_interest, service, establishment",18.9977125,73.1226128,localisy025554,ChIJqbCpSEPo5zsR1l2OFIhP9RM,photos\localisy14660_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
BHAWANI JEWELLERS lakhani heretej ptot no 22 Shop no 6 sector 5 niyar gokul deriy,"BHWANI JEWELLERS, Lakhani heretej, plot no 22, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8369777561,4.5,8,"jewelry_store, store, point_of_interest, establishment",19.004469699999998,73.11977150000001,localisy025555,ChIJIVNXamHp5zsRYKO5Lq9lN7c,photos\localisy14662_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Pushkar Jewellers,"Shop-12, Plot no-53, RIDDHI SIDDHI RESIDENCY, 53A, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.8,8,"jewelry_store, store, point_of_interest, establishment",19.0026398,73.1210378,localisy025556,ChIJq5ts3djp5zsRaG3eyMkx9D4,photos\localisy14665_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Mohit Jewellers,"Shiva Complex, SC Rd, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8879747413,4.1,12,"jewelry_store, store, point_of_interest, establishment",18.9976983,73.1227514,localisy025557,ChIJPWxmSUPo5zsRJvRZrSR8ZqY,photos\localisy14667_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
SuruArts Creation,"Shop no 03, plot no 5, SC Rd, opposite Madhavbaug Hospital, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8108140424,4.9,13,"jewelry_store, store, point_of_interest, establishment",18.999234599999998,73.12290329999999,localisy025558,ChIJw3vAsqTp5zsR7ZowsezFUQs,photos\localisy14668_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Glamjewel,"A/103, no.1, Samata chs, plot-47/50, New Panvel(W, Sector - 13, Khanda Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9359617887,5,5,"jewelry_store, store, point_of_interest, establishment",19.0050491,73.1118472,localisy025559,ChIJ5QttpnLp5zsRlWEFIS8IfV4,photos\localisy14669_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Om Sai Jewellers,"Shop No.15, Sai Arcade, opp. Railway Station, Sector 15A, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,10,"jewelry_store, store, point_of_interest, establishment",18.9910523,73.1243035,localisy025560,ChIJ0Qnezmfo5zsRWeIGEr_xOpw,photos\localisy14670_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Bhagyashree Jewellers,"Sector-1, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9022751221,5,2,"jewelry_store, store, point_of_interest, establishment",18.9983918,73.1225773,localisy025561,ChIJiYrE5ITp5zsRMBxXITl3yJY,photos\localisy14673_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Bhagyalaxmi Jewellers,"Shop no 15, Namrata Krupa society, near jari mari aai mandir, Sukapur, New Panvel East, Panvel, Palidevad, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8828208203,5,3,"jewelry_store, store, point_of_interest, establishment",18.996646,73.12868999999999,localisy025562,ChIJZXU3atHp5zsR10zCtcYujmE,photos\localisy14676_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Viraj Jewellers,"Guru reg Bahadur nagar, Sukapur, New Panvel East, Panvel, Palidevad, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9975732916,5,2,"jewelry_store, store, point_of_interest, establishment",18.9968629,73.1297903,localisy025563,ChIJkXqciF7o5zsRAn0LwJnWFqY,photos\localisy14677_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
New Dulhan cosmetic and jewellery,"X4WF+V36, Rd Number 16, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9769301135,4.4,7,"cosmetics_store, gift_shop, jewelry_store, store, point_of_interest, establishment",18.9971604,73.12265289999999,localisy025564,ChIJ63HMMEPo5zsRxJKqXh6pmFk,photos\localisy14678_1.jpg,,,,,Shopping & Retail,Jewellery,New Panvel
Novelty Mobile & Electronics,"Shop No 67, Last Corner Shop, Shiva Complex, Post Office Road, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7400402404,5,10,"cell_phone_store, store, point_of_interest, establishment",18.99745,73.12257029999999,localisy025565,ChIJd7156B_p5zsRVjraviZZ0DE,photos\localisy14684_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
New Mahadev Mobile and Watch,"33, 52, Malhar CHS, Vaishakh Marg, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9004483518,5,2,"cell_phone_store, store, point_of_interest, establishment",19.0025724,73.1206344,localisy025566,ChIJlyVXNADp5zsRKlUpA1prQ34,photos\localisy14686_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
SHUBHAM MOBILES SALES AND SERVICES,"SHOP NO 5, Neel Plaza, near SBI BANK, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9082360092,5,15,"point_of_interest, service, establishment",19.001340600000002,73.1209988,localisy025567,ChIJ_0Wt9dfp5zsRKcxMjBC8awg,photos\localisy14689_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
BHAWANI MOBILE,"Shop no 10, Shree Darshan society, Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9967244748,4.8,70,"point_of_interest, establishment",19.0088386,73.1120671,localisy025568,ChIJQaPFQADp5zsRB7j_sUt1zEs,photos\localisy14690_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Dk Mobile,"Forest Colony, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8850812304,4.2,505,"point_of_interest, establishment",18.9890668,73.119434,localisy025569,ChIJq6qeEGno5zsRhOr2TbcODX0,photos\localisy14694_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Navkar NX Mobile Shop,"Shop Number 25, City Park, Plot Number 6A, Sector - 13, Khanda Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9082516877,3.9,24,"cell_phone_store, store, point_of_interest, establishment",19.0057662,73.1116354,localisy025570,ChIJXYK6w1bp5zsR74WjEzIHxic,photos\localisy14697_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Pooja Mobile Store,"Unit No 10, Ground Floor, Plot No 17, Sector-9, Sector 19D, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9699986667,4.3,9,"cell_phone_store, store, point_of_interest, establishment",19.0020393,73.1211206,localisy025571,ChIJFeaeyXvp5zsRHnokF6GQT7o,photos\localisy14699_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Neelkanth mobile shop,"Omkar Arcade , shop no 13, sector 15 A New panvel relve stetion, Forest Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9636694266,5,1,"catering_service, food_delivery, food, point_of_interest, service, establishment",18.9910197,73.12076119999999,localisy025572,ChIJfSSBoufp5zsRXzivBoTmiD4,photos\localisy14701_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Mobile Fix,"Shop No. 05, Dhanlaxmi apartment, Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7631238861,5,1,"point_of_interest, service, establishment",19.002855999999998,73.121393,localisy025573,ChIJwyoNWL_p5zsRuUTSpvIQK70,photos\localisy14703_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Dhanlaxmi Mobile Gallery,"X4XC+3W8, Sector 19, New Panvel East, Raigad, Mumbai, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8108020698,3.4,5,"point_of_interest, establishment",18.997671999999998,73.1223266,localisy025574,ChIJ____E0Po5zsREpEem2vphaA,,,,,,Shopping & Retail,Mobile Shops,New Panvel
Gaurav Communication,"Shop No 7 C, Subham Complex, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9920173176,5,1,"point_of_interest, establishment",18.9984503,73.12283529999999,localisy025575,ChIJq6qqVlvo5zsR6bx3D0gFxcw,photos\localisy14715_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Shree Ashapura Mobile Shop,"01, Mirex Complex Sukhapur, Sukapur, New Panvel East, Akurli, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9004249366,5,3,"electronics_store, store, point_of_interest, establishment",19.0027963,73.1334956,localisy025576,ChIJ3zNnri7p5zsRO0twS7gP7Vc,,,,,,Shopping & Retail,Mobile Shops,New Panvel
SHALOM Kerala General Store,"Shop no.04, 125, Sector: 10, Sharda Palace CHS, Plot no. 124, Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9819017248,5,3,"general_store, food_store, store, food, point_of_interest, establishment",19.002181999999998,73.123808,localisy025577,ChIJsxbpucDp5zsRxenbZ6ciEHs,photos\localisy14717_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Cell Care Mobile,"Shop No.68, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8080807738,4.3,3,"point_of_interest, service, establishment",18.9974217,73.12286259999999,localisy025578,ChIJc_DDq0To5zsRyqA8t84mW8A,photos\localisy14719_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
AKSHAR TELECOM,"Shop no 10, Shree Darshan society, Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9967244748,4.9,65,"cell_phone_store, store, point_of_interest, establishment",19.0088386,73.1120671,localisy025579,ChIJ_TwjcwDp5zsRK5icZf4wZgM,photos\localisy14720_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
BRIGHT MOBILE GALLERY,"Shop No.22, Shiva Complex, near Police Chawki, Sector 19, New Panvel East, Panvel, Raigad, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9082624054,4.2,22,"electronics_store, cell_phone_store, store, point_of_interest, establishment",18.9977651,73.1226568,localisy025580,ChIJKT50SUPo5zsRkR8qW0FpTFM,photos\localisy14721_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
"Mi Home - Orion Mall, Mumbai","Unit No: G-07, Ground Floor, Orion Mall, Final Plot No 311, near ST Bus Depot, Forest Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9372416328,4.5,1551,"cell_phone_store, store, point_of_interest, establishment",18.993312,73.1156865,localisy025581,ChIJe6XAwkHo5zsRZNgyHLHD-tY,photos\localisy14723_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
My Jio Store,"SNo 1, Padma Priya, Digital Xpress Mini, Plot No 27, SK Marg, near Matheran Road, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9082713434,3.6,572,"cell_phone_store, electronics_store, home_goods_store, store, point_of_interest, establishment",18.991153,73.1210104,localisy025582,ChIJyyxWr1zo5zsRyCRe_VGjhLc,photos\localisy14724_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Shree ganesh mobile sale and service,"Sector 05, shop no 03, tulsi hight bldg, plot no 01, Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9930640875,,,"electronics_store, store, point_of_interest, establishment",19.005472299999997,73.11967109999999,localisy025583,ChIJ5zt7QgDp5zsRn4th0maIleI,photos\localisy14728_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Cell Care Sales And Service,"Shop No 9, Sector 8, Neel Galaxy, Gurudwara, near Panacea Hospital, Sector 8, New Panvel East, Panvel, Thane, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8652303239,4.5,2,"electronics_store, store, point_of_interest, establishment",19.006005,73.1206086,localisy025584,ChIJdwUook_o5zsRe8xvmtVLUj0,photos\localisy14729_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Balaji Super Market,"Sudhiksha Apartment, Sector 4, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,4.6,5,"shopping_mall, point_of_interest, establishment",19.0041384,73.1201122,localisy025585,ChIJH3LmgUXo5zsRApslsOZQ7Nk,,,,,,Shopping & Retail,Mobile Shops,New Panvel
Vishwa Networking Solution,"Sector 8, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9833194605,4.5,4,"cell_phone_store, store, point_of_interest, service, establishment",19.003303199999998,73.1205683,localisy025586,ChIJ26d1dEXo5zsRqKcRQur1q28,photos\localisy14737_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Vi - Vodafone Idea Store,"Plot No 2, Dev, Shantineketan Apartment, NMM Road, Sector 12, New Panvel East, Panvel, Navi Mumbai, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8879177452,4,1499,"telecommunications_service_provider, point_of_interest, service, establishment",18.9986203,73.12408959999999,localisy025587,ChIJV_fWpFzo5zsRNDFzxoDz828,photos\localisy14738_1.jpg,,,,,Shopping & Retail,Mobile Shops,New Panvel
Priyal Selection,"Shop No. 6, near Cineraj Cinema, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9323766479,5,12,"gift_shop, store, point_of_interest, establishment",18.9993271,73.1230138,localisy025588,ChIJ_YahrETo5zsRKlLcu7RfTH0,photos\localisy14750_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
GiftingHand - Best gifting solution,"X4VF+9HP, PL-5, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,2,"gift_shop, store, point_of_interest, establishment",18.9934574,73.12395959999999,localisy025589,ChIJC6AvWwDp5zsRDLMEWA9ArQ0,photos\localisy14753_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
New Smile Gift Stationery,"Shop No.28, Shubham Complex, Plot No.1&3, Sector 11, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,3.8,8,"gift_shop, store, point_of_interest, establishment",18.9987355,73.1230202,localisy025590,ChIJdQAAAEXo5zsR6KW7vNSEfEg,photos\localisy14754_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
Maharashtra Stationery & Gifts,"242M+5CG, Matheran Rd, Sukapur, Panvel, Shilottar Raichur, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,12,"gift_shop, store, point_of_interest, establishment",19.0004311,73.1335797,localisy025591,ChIJ33LzHgDp5zsRuP5rRv9d_e4,photos\localisy14760_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
"Nisar floral bouquet, Panvel","Kamal Niwas Plot no 152, Middle Class Society, Aadyakrantiveer, Balawant Plot, 152, Vasudev Balwant Phadke Rd, near Shivaji Statue, MCCH Society, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,5,1,"gift_shop, store, point_of_interest, establishment",18.9876002,73.1132318,localisy025592,ChIJ_41SBADp5zsRT4Q4yPYlCU0,,,,,,Shopping & Retail,Gift Shops,New Panvel
Crafty Ankit,"Adai circle, Sector 12, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8928670213,5,14,"gift_shop, store, point_of_interest, establishment",18.9991912,73.126646,localisy025593,ChIJy23cz5jp5zsRDVhnOc06ecQ,photos\localisy14768_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
Just Giftin' Around,"Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8454003827,,,"gift_shop, store, point_of_interest, establishment",19.0010314,73.1235772,localisy025594,ChIJky7wMVvo5zsRbFF18T22yZs,photos\localisy14771_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
GRUHAM,"Shreya Society, Shop no 3, Sector 7,KHANDA COLONY ,KHANDESHWAR, Sector 7, NEW, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,8850975553,5,52,"home_goods_store, store, point_of_interest, establishment",19.011336099999998,73.1130945,localisy025595,ChIJawJTV5ss8aQR8SwgKJgjq6c,photos\localisy14777_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
"Candyy Shandyy(Skylantern,Stationery,Beauty,Decoration,Xerox,print,scan,art & craft,birthday,gifts,halloween,sports)","242J+769, nr. HP petrol pump, Sukapur, Panvel, Navi Mumbai, Palidevad, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7021229166,5,5,"chocolate_shop, gift_shop, dessert_shop, candy_store, toy_store, confectionery, food_store, supplier, home_goods_store, store, food, point_of_interest, manufacturer, service, establishment",19.0006623,73.1306096,localisy025596,ChIJZXGuNFvo5zsRH247dF2ZlWo,photos\localisy14782_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
Happy Events,"Shop No 7, Plot No 17/7, A Type Chs A Type, Panchshil Nagar, New Panvel East, Panvel, Raigad, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7738386606,4.2,6,"gift_shop, store, point_of_interest, establishment",18.9948282,73.1253017,localisy025597,ChIJAcxXwenp5zsRYAAqz8UjLRw,,,,,,Shopping & Retail,Gift Shops,New Panvel
"Shri Ganesh Novelty, Stationary & Gift Store","Sector-9, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,,,"store, point_of_interest, establishment",19.0039826,73.12159190000001,localisy025598,ChIJbSZPD4fp5zsRxw9UMJ5zW5U,photos\localisy14787_1.jpg,,,,,Shopping & Retail,Gift Shops,New Panvel
Dev Collection,"Shop 2, Neel Arcade, opp. Shiva Complex, Sector 19, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9619032383,4.2,9,"gift_shop, store, point_of_interest, establishment",18.9975588,73.1226927,localisy025599,ChIJTw0KzVzo5zsREj652ScZauI,,,,,,Shopping & Retail,Gift Shops,New Panvel
Hatnore Shoe Mart,"Khanda Colony, near Fish Market, Sector - 8, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9702669143,5,3,"shoe_store, store, point_of_interest, establishment",19.0075346,73.1118695,localisy025600,ChIJBQ14oYnp5zsR_QXSjZskgTU,photos\localisy14801_1.jpg,,,,,Shopping & Retail,Footwear,New Panvel
New panvel station road sector 17 panchsheel Nagar abhyudaya bank ke opposite,"242C+J3G, Sector 3, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,,,,"shoe_store, store, point_of_interest, establishment",19.0015736,73.12020799999999,localisy025601,ChIJja7lUwDp5zsRweeK5KX-jYQ,,,,,,Shopping & Retail,Footwear,New Panvel
SANTOSH SAKHARAM PASARATE,"Shop No 1, near by Aayapa Mandir, Sukapur, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7021461767,4,5,"shoe_store, store, point_of_interest, establishment",18.995950399999998,73.1279807,localisy025602,ChIJ4YAMi5rp5zsRrvizM0jDkuw,,,,,,Shopping & Retail,Footwear,New Panvel
Fahima Footwear,"Panvel Matheran Rd, Panvel, Shilottar Raichur, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7021688220,5,3,"shoe_store, store, point_of_interest, establishment",19.000927300000004,73.13664820000001,localisy025603,ChIJbU_dGxnp5zsR-9XWO4TolFo,photos\localisy14842_1.jpg,,,,,Shopping & Retail,Footwear,New Panvel
NAZRANA FOOTWEAR,"Shop No 2, Kapad Bazar, opposite GOODLUCK STORE, JAY BHARAT NAKA, Manek Nagar, HOC Colony, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9022448995,1,1,"shoe_store, store, point_of_interest, establishment",18.9917493,73.1093272,localisy025604,ChIJg5vgxUfp5zsRaWjDNHmykgE,,,,,,Shopping & Retail,Footwear,New Panvel
ADIL FOOTWEAR,"Shop No 74, near SHIVA COMPLEX, Ganesh market, Sector 12, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9372537885,,,"shoe_store, store, point_of_interest, establishment",18.997533,73.12308589999999,localisy025605,ChIJBS8pLofp5zsR9yW__JYbtWk,,,,,,Shopping & Retail,Footwear,New Panvel
VIRAJ FOOTWEAR,"Shop No 1, PANVEL MUNCIPLE COMPLEX, SHIVAJI ROAD, Vasudev Balwant Phadke Rd, near BALWANT, NATYAGRUH, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9920692740,,,"shoe_store, store, point_of_interest, establishment",18.9884658,73.11043389999999,localisy025606,ChIJRW8v2rjp5zsRtXmAFGVSJZo,,,,,,Shopping & Retail,Footwear,New Panvel
SSK BOOK STORE,"X4VC+4WH Sector 9, Vijay Rd, Sector 17, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7977466980,4,1,"book_store, store, point_of_interest, establishment",18.992769,73.1223357,localisy025607,ChIJfTBWHADp5zsRZREDtpLwk7c,photos\localisy14865_1.jpg,,,,,Shopping & Retail,Bookstores,New Panvel
Siddhinath Book Store,"Sector 5, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9768447370,4.3,17,"store, point_of_interest, establishment",19.0055232,73.1195498,localisy025608,ChIJy-eTck_o5zsRmQ5nARaPlQk,photos\localisy14873_1.jpg,,,,,Shopping & Retail,Bookstores,New Panvel
Classik Stationery & General Store,"Shop no.1, Express Apt, Plot no D/19, Sector 6, New Panvel East, Panvel, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,9167146359,4.3,3,"store, point_of_interest, establishment",19.011491,73.11746529999999,localisy025609,ChIJt_ilrKzp5zsREoqWy7v7jlw,photos\localisy14891_1.jpg,,,,,Shopping & Retail,Stationery Shops,New Panvel
MAA STATIONERY AND GENERAL STORES,"Shop No 14, PUSHP KALASH CHS, opposite Balaji Symphony, Sukapur, New Panvel East, Panvel, Shilottar Raichur, Maharashtra 410206, India",,Panvel,Panvel,Maharashtra,410206,7039379545,4.8,13,"store, point_of_interest, establishment",19.000580799999998,73.1347371,localisy025610,ChIJBeXwk9Pp5zsRxJLkumOeNOg,photos\localisy14896_1.jpg,,,,,Shopping & Retail,Stationery Shops,New Panvel
